listeners,toptags,song_name,main_artist_name
397266.0,indie rock:100;indie:98;alternative:90;rock:64;Arcade Fire:42;Canadian:42;alternative rock:28;catchy:14;00s:14;folk:12;beautiful:12;upbeat:10;canadiangdchill:10;epic:8;organ:8;brilliant:8;religion:8;pop:6;canada:6;favorites:6;baroque pop:6;art rock:6;party:6;2007:6;The Arcade Fire:6;maybe one day i will sing this to my children:6;chamber pop:4;male vocalist:4;male vocalists:4;montreal:4;alt rock:4;6 of 10 stars:4;handclaps:4;god:4;springsteen:4;Indie-Canadian:4;Soundtrack Of My Life:4;nostalgic rock:4;Neon Bible:4;summercase07:4;chillout:2;favorite songs:2;dance:2;memories:2;Love:2;piano:2;dark:2;acoustic:2;post-punk:2;other:2;Awesome:2;tv:2;television:2;angry:2;atmospheric:2;3:2;free:2;summer:2;beauty:2;Alt-country:2;great:2;melancholy:2;Like:2;Indie-Rock:2;christian:2;California:2;Def Jux:2;great lyrics:2;inspirational:2;hand claps:2;alternative pop:2;paranoid:2;Favorite:2;Pop-Rock:2;Favourites:2;lovely:2;love at first listen:2;import:2;8 of 10 stars:2;9 of 10 stars:2;addictive:2;Perfection:2;best of 2007:2;2000s:2;Canadian Artist:2;Chuck:2;fire:2;america:2;decay:2;fatalism:2;Panic:2;neutral milk hotel:2;terrorism:2;thom yorke:2;solid:2;yorke:2;Miscellaneous:2;spirituality:2;malkmus:2;best songs ever:2;,(antichrist television blues),arcade fire
388600.0,90s:100;pop:57;rock:44;one hit wonder:35;alternative:28;alternative rock:13;deep blue something:9;pop rock:8;One Hit Wonders:7;favorites:7;happy:7;Love:6;nostalgia:6;acoustic:5;american:5;male vocalists:5;sing along:4;1990s:4;1995:4;1996:4;90s Rock:4;indie:3;easy listening:3;High School:3;90's:3;favorite songs:2;catchy:2;guitar:2;upbeat:2;amayzes loved:2;Breakfast at Tiffanys:2;classic:2;indie rock:2;jangle pop:2;oldies:2;loved:2;popular:2;Guilty Pleasures:2;childhood:2;gute laune:2;Makes Me Smile:2;classic rock:2;british:2;USA:2;memories:2;party:2;favourite:2;Pop-Rock:2;san francisco:2;best:2;male vocals:2;Good Stuff:2;Favourite Songs:2;Movies:2;90s pop:2;davaho53:2;90s pop rock:2;,breakfast at tiffany's,deep blue something
385624.0,alternative:100;alternative rock:88;indie:77;rock:53;catchy:50;indie rock:36;neon trees:24;pop:19;love at first listen:19;happy:17;2010:17;Love:16;favorite songs:15;Energetic:13;dance:12;summer:10;chill:9;Awesome:9;fun:9;animal:9;epic:8;punk rock:8;male vocalists:8;powerpop:8;<3:8;indie pop:6;hard rock:6;party:6;lovely:6;FUCKING AWESOME:6;can listen to over and over:6;run as far as you can:6;say goodbye to my heart tonight:6;electronic:5;memories:5;cute:5;upbeat:5;amazing:5;running:5;The Vampire Diaries:5;stylish:5;sonic rock:5;songs i know the lyrics to:5;good song to Sing loudly:5;seen live:3;favorites:3;beautiful:3;guitar:3;2011:3;top 40:3;rock band:3;fav:3;gossip girl:3;utah:3;jump around:3;best played loud:3;rock band dlc:3;Awake:3;cannibal:3;cimx-fm:3;melrose place:3;best song by this artist:3;cut yourself:3;must be played at full volume:3;q101chicago:3;itunes single of the week:3;animal magnetism:3;love at first listening:3;rock tag:3;wkqi-fm:3;wdzh-FM:3;neon treeeeeee:3;887 CIMX:3;creative theme:3;emo:2;sexy:2;sad:2;power pop:2;pop rock:2;dark:2;new wave:2;soft rock:2;feel good:2;Driving:2;driving music:2;american:2;Radio:2;hiphop:2;lovesong:2;pretty:2;pop punk:2;Like:2;nostalgic:2;favourite:2;hypnotic:2;sex:2;nice:2;The Killers:2;00s:2;book:2;,animal,neon trees
374089.0,folk:100;indie:83;folk rock:47;indie folk:41;10s:20;rock:18;acoustic:15;indie rock:13;alternative:12;2011:12;melodic:9;american:9;fleet foxes:9;best of 2011:7;Lo-Fi:5;beautiful:5;classic:4;alternative rock:4;sad:4;USA:4;epic:4;baroque pop:4;guitar:4;atmospheric:4;poetry:4;male vocalists:4;singer songwriter:4;Ballad:4;gorgeous:4;Favorite:4;love at first listen:4;Perfection:4;ballads:4;wood:4;alt-rock:4;Pop Folk:4;Soundtrack Of My Life:4;Program Trzeci:4;my secret agent lover man:4;inside of my head is gentle manic:4;Syo:4;pxs: loved:4;seen live:2;vocal:2;pop:2;chill:2;emo:2;seattle:2;experimental:2;indie pop:2;Love:2;soft rock:2;Awesome:2;me:2;Hope:2;summer:2;genius:2;cosmic:2;new:2;great:2;melancholy:2;freak:2;freak folk:2;soft:2;death metal:2;melancholic:2;nice:2;alt folk:2;fip:2;bluegrass:2;loved:2;Uplifting:2;male vocalist:2;great lyrics:2;Rock and Roll:2;00s:2;warm:2;Obsession:2;fav:2;Sigh and swoon in equal measure:2;songs that take you over:2;storyteller:2;get:2;uptempo:2;sub pop:2;truth:2;radio paradise:2;radioparadise:2;personal favourites:2;kills me:2;2010s:2;4 of 10 stars:2;music:2;sleepy:2;favourite artists:2;fall:2;lala:2;close harmony:2;northwest:2;open tuning:2;,helplessness blues,fleet foxes
370183.0,rap:100;Lloyd Banks:95;G-Unit:92;Hip-Hop:81;on fire:39;hip hop:23;new york:17;east coast rap:17;Gangsta Rap:14;East Coast:14;Llyod Banks:12;Aftermath:12;the hunger for more:12;00s:9;50 Cent:9;Lloyd - on fire:9;Soundtrack:6;pop:6;hiphop:6;rnb:6;guilty pleasure:6;Shady:6;banger:6;Get Loose:6;This track is hot:6;Lloyd Bank-On Fire:6;chill:3;country:3;favorites:3;memories:3;funk:3;american:3;club:3;summer:3;party:3;Crunk:3;Best of 2004:3;west coast:3;male vocalist:3;sick beat:3;wjlb-FM:3;fire:3;lloyd:3;man:3;Daniel:3;real hip hop:3;New York Rap:3;auto:3;summer anthem:3;adds:3;party Hip Hop:3;marvel:3;to-download:3;sral:3;Crici:3;Club-Rap:3;radio rap:3;danceHipHop:3;New York sucks:3;Lloyd banks- on fire:3;,on fire,lloyd banks
366794.0,jazz:100;trumpet:27;miles davis:25;cool jazz:23;blues:16;instrumental:10;modal jazz:7;bebop:6;50s:5;cool:4;classic jazz:4;chill:3;saxophone:3;jazz fusion:3;Smooth Jazz:3;all blues:3;chillout:3;Fusion:3;american:2;jazz trumpet:2;Miles:2;john coltrane:2;Mellow:2;Modal:2;instrumental jazz:2;Miles Davis - All Blues:2;piano:2;free jazz:2;smooth:2;Bill Evans:2;sexy:2;Love:2;Hard Bop:2;relax:2;Officially Shit:2;1959:2;amayzes loved:2;rustycanuckjazzgiants:2;bop:1;beautiful:1;lounge:1;genius:1;live:1;study:1;paul chambers:1;jazz standards:1;strings organs rubber wind:1;Milesforever:1;gimme sum friends:1;gimme sum friends02:1;,all blues,miles davis
364574.0,indie rock:100;rock:72;indie:67;alternative rock:59;Canadian:47;alternative:39;Arcade Fire:16;baroque pop:13;10s:13;canadiangdchill:13;folk:8;montreal:8;2010:8;color song:8;beautiful:6;art rock:6;folk rock:6;male vocals:6;pop:3;chill:3;favorite songs:3;indie pop:3;sad:3;canada:3;piano:3;chamber pop:3;britpop:3;Awesome:3;Mellow:3;nostalgic:3;Indie-Rock:3;favourite:3;indierock:3;Beach:3;love at first listen:3;8 of 10 stars:3;best of 2010:3;radio paradise:3;radioparadise:3;7 of 10 stars:3;10 of 10 stars:3;6 of 10 stars:3;4 of 10 stars:3;colours:3;eddie:3;the word deep:3;Nana:3;driving song:3;massa:3;Merge:3;la la la:3;alt:3;5 of 10 stars:3;Songs seen played live:3;beautiful lyrics:3;baroque rock:3;absolutely essential:3;damned good:3;emphatic:3;blue songs:3;Bleu:3;indiena sound:3;colour:3;extraordinary indie:3;hupin:3;-3:3;Songs with colors in the title:3;duras-no:3;boyhood:3;Temas Crema:3;Arcade Fire - The Suburbs:3;wow bob wow:3;just simply adorable:3;total bliss:3;kasparov:3;indie rock radio:3;the suburbs:3;wadilistento:3;fatalistisch:3;favoroites:3;songs i would marry if i could:3;boyhood soundtrack:3;,deep blue,arcade fire
364560.0,alternative rock:100;alternative:99;rock:81;Placebo:63;indie:51;british:32;britpop:19;electronic:14;indie rock:13;sexy:11;sex:10;melancholic:10;One Tree Hill:10;seen live:8;favorites:8;male vocalists:7;Love:7;Awesome:7;00s:6;drugs:6;Favourite Songs:6;depressive:6;neo-glam:6;Post Blue:5;experimental:4;dark:4;male vocalist:4;glam rock:4;2006:4;sad:3;brit rock:3;Favorite:3;Favourites:3;FUCKING AWESOME:3;colours:3;in love with this song:3;amazing:3;cool:3;<3:3;My meds:3;psychedelic glam punk:3;emo:2;UK:2;great:2;intense:2;great lyrics:2;5 Stars:2;Love it:2;Britrock:2;alternative pop/rock:2;greatest songs ever:2;top 500 Essential songs:2;meds:2;fucking hot:2;its in the water baby:2;chill:2;Favorite Bands:2;industrial:2;post-punk:2;Post punk:2;feel good:2;Favorite Artists:2;favourite:2;glam:2;nice:2;Great Lyricists:2;lyrics:2;Brit:2;blue:2;brit pop:2;All time favourites:2;british rock:2;red bull:2;cant stop listening:2;blue songs:2;Mission:2;so sexy:2;cold dark and far away:2;reasons to get up in the morning:2;new gay music:2;My Top Favourites:2;in the water baby:2;wyczajone na youtube:2;,post blue,placebo
358877.0,alternative rock:100;Progressive rock:69;rock:61;alternative:44;A Perfect Circle:42;Maynard James Keenan:13;Progressive:12;melancholy:11;alternative metal:10;beautiful:9;blue:9;Progressive metal:7;metal:7;favorites:7;APC:7;favorite songs:6;Favourite Songs:6;tool:6;hard rock:5;Awesome:5;melancholic:5;00s:5;A Perfect Circle - Blue:5;chill:4;experimental:4;dark:4;the best:4;maynard:4;Favorite:4;fav:4;depressive:4;thirteenth step:4;sexy:3;art rock:3;post-grunge:3;Favourites:3;alt rock:3;indie:2;ambient:2;Love:2;industrial:2;american:2;amazing:2;favourite:2;Gothic Rock:2;brilliant:2;melodic rock:2;silent intensity:2;could listen to non-stop:2;TOOL FUCKING TOOL:2;Perfect Circle:2;silver apples moon:2;heavy metal:2;chillout:2;seen live:2;emo:2;indie rock:2;sad:2;post-rock:2;epic:2;2003:2;2004:2;Mellow:2;dark electro:2;emotional:2;heard on Pandora:2;male vocals:2;emotive:2;7 of 10 stars:2;colours:2;beautiful melodies:2;MJK:2;gives me chills:2;music medicine for the soul:2;A Perfect Lyricist:2;,blue,a perfect circle
355168.0,twilight:100;trip-hop:100;Soundtrack:78;chillout:70;electronica:58;Twilight soundtrack:28;electronic:27;female vocalists:27;Blue Foundation:20;ambient:19;Eyes On Fire:19;sexy:15;beautiful:13;chill:10;Love:10;alternative:9;danish:9;Mellow:8;vampire:7;atmospheric:7;indie:7;downtempo:6;late nights and rainy days:6;haunting:5;melancholy:5;Favorite:5;relax:5;sensual:5;songs to kiss someone:5;Dreamy:4;alternative rock:4;sad:4;amazing:4;00s:4;love at first listen:4;twilight ost:4;rock:3;slow:3;hypnotic:3;LOVE LOVE LOVE:3;lovesick:3;twilight saga:3;Twilight Movie:3;indie rock:3;dubstep:3;lounge:3;nice:3;special:3;listened to over and over:3;lying on the floor:3;pop:2;electro:2;dark:2;acoustic:2;trip hop:2;psychill:2;2007:2;interesting:2;Fave:2;<3:2;vugube62:2;female:2;2008:2;favorites:2;Power ballad:2;night:2;ost:2;new:2;ethereal:2;favourite:2;relaxing:2;quiet:2;female vocals:2;check:2;strong:2;fav:2;i love this:2;2000s:2;writing:2;high:2;lazy:2;alt:2;shivers:2;pure sex:2;discover:2;songs I absolutely love:2;edward:2;ost: twilight:2;why didnt you play this song at my funeral like i asked you to:2;its chill:2;Crepusculo:2;Strangefruit:2;Delena:2;Eremuse-K-ASINO:2;looking for something beautiful to sing to:2;for: kainkagr:2;molove:2;blue foundation eyes on fire:2;Twilight Original Soundtrack:2;twilightsoundtrack:2;,eyes on fire,blue foundation
354102.0,electronic:100;dance:75;synthpop:66;electronica:45;electro:31;indie:23;pop:17;australian:16;Cut Copy:16;electropop:13;new wave:10;00s:10;party:8;House:8;2008:6;australia:6;electro-pop:6;indie pop:5;electric barbarella:5;hearts on fire:5;seen live:4;synth pop:4;atmospheric:4;2007:4;chillout:4;rock:4;Love:4;synth:4;new rave:4;best of 2008:4;synth-pop:4;favorite songs:3;happy:3;Retro:3;summer:3;2000s:3;chill:2;favorites:2;electro house:2;club:2;male vocalists:2;alternative dance:2;Favourites:2;new new wave:2;In Ghost Colours:2;alternative:2;indie rock:2;techno:2;indietronica:2;night:2;lounge:2;late night:2;new:2;melbourne:2;loved:2;Uplifting:2;cool:2;Favorite:2;fav:2;love at first listen:2;i am a party girl here is my soundtrack:2;indie electronica:2;love on first listen:2;extensive vamping:2;minor key tonality:2;dance party:2;handclaps:2;LOVE LOVE LOVE:2;IIIIIIIIII AMAZING TRACK :D IIIIIIIIII:2;electronica influences:2;groove based composition:2;prominent use of synth:2;mild rhythmic syncopation:2;disco influences:2;synth rock arranging:2;romantic lyrics:2;pitchfork Top 500 Tracks of the 2000s:2;underwear dancing music:2;danceable grooves:2;Fantasterific:2;not electro:2;favourite songs 2008:2;letsmakelove:2;great memories of great times and great places and great people:2;,hearts on fire,cut copy
328965.0,classic rock:100;rock:89;blues:78;60s:68;The Beatles:56;british:36;blues rock:33;beatles:23;pop:17;hard rock:17;1968:15;oldies:14;john lennon:14;psychedelic:12;Rock and Roll:11;british invasion:10;blues-rock:9;favorites:8;Awesome:7;Psychedelic Rock:7;classic:6;British Psychedelia:6;sad:5;loved:5;suicide:5;The White Album:5;Rock  Roll:4;folk rock:4;male vocalist:4;rock n roll:4;10 of 10 stars:4;favorite songs:3;emo:3;pop rock:3;album rock:3;britpop:3;guitar:3;death:3;bluesy:3;60's:3;British Blues:3;Favourites:3;1960s:3;paul mccartney:3;suicidal:3;george harrison:3;lennon:3;proto-metal:3;electric guitar riffs:3;white album:3;forever alone:3;gainesville summer:3;rock tag:3;chillout:2;seen live:2;indie:2;Classical:2;rockabilly:2;alternative:2;heavy:2;sexy:2;singer-songwriter:2;UK:2;catchy:2;folk-rock:2;acoustic:2;easy listening:2;soft rock:2;baroque pop:2;beautiful:2;melodic:2;bass:2;drums:2;floating:2;genius:2;Mellow:2;favorite albums:2;melancholy:2;amazing:2;Crunchy:2;soft:2;favourite:2;relaxing:2;great song:2;brit rock:2;male vocalists:2;great lyrics:2;rock-n-roll:2;beat:2;Awesome Guitar Jams:2;depression:2;proto-punk:2;4:2;Pop-Rock:2;fluffy:2;best:2;wtf:2;favies:2;5 Stars:2;english:2;,yer blues,the beatles
325211.0,classic rock:100;60s:64;Progressive rock:39;oldies:36;rock:35;the Moody Blues:11;Ballad:10;Moody Blues:10;psychedelic:9;romantic:9;Love:8;soft rock:8;Symphonic Rock:7;beautiful:7;Nights in White Satin:6;70s:5;melancholy:5;Mellow:5;british:5;melancholic:5;rock ballad:5;pop:4;slow:4;favorites:4;1967:4;atmospheric:3;Progressive:3;Psychedelic Rock:3;male vocalists:3;rock ballads:3;memories:3;epic:3;dramatic:3;live:3;classics:3;easy listening:2;love songs:2;symphonic:2;Sentimental:2;chill:2;sad:2;Dreamy:2;flute:2;moody:2;60's:2;ballads:2;chillout:2;classic:2;favorite songs:2;emotional:2;the best:2;smooth:2;best:2;mellotron:2;strings organs rubber wind:2;soundtrackgdchill:2;the perks of being a wallflower:2;eldad666loved:2;purple jellyfish clan:2;blues:1;night:1;orchestral:1;orchestra:1;haunting:1;Favourites:1;essential:1;top 2000:1;Songs to Make Love to:1;,nights in white satin,the moody blues
324586.0,alternative:100;indie rock:60;catchy:55;summer:41;indie:37;rock:37;american:32;10s:19;pop:14;pop rock:14;Awesome:14;feel good:14;LOVE LOVE LOVE:14;neon trees:14;dance:10;upbeat:10;amazing:10;fun:10;loved:10;alternative pop:10;sunshine:10;love at first listen:10;Love it:10;2010s:10;l:10;groovunky:10;chill:5;alternative rock:5;power pop:5;favorites:5;Love:5;soft rock:5;guitar:5;party:5;favourite:5;intense:5;nice:5;male vocalists:5;00s:5;2011:5;english:5;good morning:5;2012:5;FUCKING AWESOME:5;wonderful:5;letterman:5;personal favourites:5;best of 2012:5;Faves:5;team coco:5;<3:5;good music:5;indi rock:5;own:5;high-energy:5;good mood:5;singable:5;conan:5;must be played at full volume:5;rock alternativo:5;bailey:5;listened and said no thanks:5;male rock:5;hollister:5;wdw:5;deserves to be played loud:5;pop music tag:5;doo wop rock:5;streampad:5;lts:5;spring things:5;conan on tbs:5;cities 97:5;top 100 songs of my 2012:5;KDWB:5;alyx rubbish:5;go all out:5;gsmart:5;everybody talks:5;love shed:5;,everybody talks,neon trees
322920.0,rock:100;80s:75;classic rock:65;Bruce Springsteen:46;singer-songwriter:38;sexy:10;Mellow:9;american:9;soft rock:8;male vocalists:8;the boss:8;pop:7;folk:7;Love:6;heartland rock:6;1985:5;classic:5;bruce:5;chill:4;americana:4;romantic:4;night songs:4;USA:3;favorites:3;beautiful:3;Awesome:3;guitar:3;male vocalist:3;1984:3;new jersey:3;sad:3;oldies:3;sex:3;quiet:3;fire:3;alternative rock:2;calm:2;nostalgic:2;folk rock:2;Favourites:2;brilliant:2;1980s:2;cold case:2;hopuke42:2;pivudo45:2;chillout:2;rockabilly:2;70s:2;favorite songs:2;hard rock:2;pop rock:2;acoustic:2;album rock:2;easy listening:2;late night:2;genius:2;Sleep:2;Favorite Artists:2;soft:2;melancholic:2;love songs:2;singer songwriter:2;80's:2;folkrock:2;Favorite:2;Pop-Rock:2;relax:2;fav:2;8 of 10 stars:2;rock ballad:2;love song:2;smile:2;sensual:2;personal favourites:2;poprock:2;6 of 10 stars:2;sleepy:2;best songs ever:2;Erotic:2;springsteen:2;gut:2;the best:2;personal favorites:2;jeugdsentiment:2;Beelloved:2;my youth:2;moves me inexplicably:2;Rustig:2;critically acclaimed song:2;acclaimed music top 3000 bubbling under:2;it isnt about you:2;im on fire:2;-soft-rock-:2;rock tag:2;,i'm on fire,bruce springsteen
322126.0,Progressive metal:100;Progressive rock:67;tool:48;rock:45;metal:39;instrumental:34;alternative:17;alternative metal:17;experimental:15;Maynard James Keenan:15;Progressive:10;hard rock:9;psychedelic:9;alternative rock:7;heavy metal:4;dark:4;breakbeat:4;spiritual:4;Lateralus:4;ambient:3;prog:3;american:3;breaks:3;avantgarde:3;favourite:3;stoner:3;art-rock:3;interlude:3;alt metal:3;spheric:3;Rad:3;maynard:3;classic rock:2;chillout:2;electronic:2;seen live:2;Grunge:2;hardcore:2;swedish:2;Electroclash:2;electro:2;favorites:2;industrial:2;Post punk:2;Awesome:2;instrumental rock:2;avant garde:2;Avant-Garde:2;Doom:2;deep:2;new:2;great:2;synthpop:2;ethereal:2;death metal:2;Gothic Metal:2;Psychedelic Rock:2;loved:2;cool:2;singer songwriter:2;00s:2;industrial metal:2;clear:2;meditative:2;short:2;best:2;alt rock:2;Nu Metal:2;9 of 10 stars:2;apocalyptic:2;interesante:2;favorite song:2;6 of 10 stars:2;4 of 10 stars:2;guitar music:2;colours:2;concept album:2;color:2;adam:2;psychadelic:2;progressif:2;electro-funk:2;Ambrosia:2;2 of 10 stars:2;Neo Progressive Rock:2;MJK:2;rocking out:2;mourning:2;filler:2;short tracks:2;silent intensity:2;colourful song titles:2;electronica cannera:2;best songs:2;muedesehr:2;female power:2;under 2 minutes long:2;h202:2;xynod:2;mellow metal:2;,eon blue apocalypse,tool
320151.0,christmas:100;xmas:18;Christmas Songs:14;holiday:12;Elvis Presley:9;rock:6;50s:6;rock n roll:6;elvis:5;oldies:5;classic rock:4;Rock and Roll:4;classic Christmas:4;Christmas Music:4;Blue Christmas:4;christmas classics:3;blues:3;male vocalists:3;Weihnachten:3;holidays:2;Tinsel:2;pop:2;Rock  Roll:2;x-mas:2;christmas oldies:2;rockabilly:2;Yule:2;blue:2;Jul:2;,blue christmas,elvis presley
318766.0,electropop:100;indie:80;electronic:54;swedish:50;pop:30;electronica:12;indie pop:12;chill:9;miike snow:8;indietronica:6;alternative:5;2009:5;electro:5;scandinavian:5;bloodshy and avant:5;experimental:4;favorites:4;Electro Pop:4;party:4;synthpop:4;sunshine:4;audioeric-fm:4;dance:3;synth pop:3;upbeat:3;Radio:3;Mellow:3;Indietronic:3;colors:3;electro-pop:3;colours:3;nba 2k10:3;poptron:3;love my life:3;party according to stretchead:3;rock:2;instrumental:2;alternative rock:2;indie rock:2;indie electronic:2;post-rock:2;catchy:2;epic:2;funk:2;beautiful:2;Awesome:2;feel good:2;loud:2;atmospheric:2;funky:2;video game:2;1:2;Like:2;I like:2;cool:2;male vocalists:2;00s:2;best song ever:2;alternative dance:2;want more:2;bouncy:2;Sweden:2;get:2;check out:2;perfect:2;FM4:2;Black:2;chillwave:2;fuck yeah:2;2000s:2;personal favourites:2;hmm sodermanland:2;sing along:2;6 of 10 stars:2;feelgood:2;find:2;indie dance:2;dog:2;blue:2;x:2;singles:2;good music:2;Club/Dance:2;remember me:2;5stars:2;like it:2;alt:2;to buy:2;Swedish indie:2;dapper:2;stuff I like:2;00s pop:2;lizvelrene2010:2;Ion B radio:2;Check it out:2;chillig:2;top quality:2;somafm:2;great bassline:2;schwarz:2;,black & blue,miike snow
313085.0,dance:100;90s:56;electronic:44;pop:43;techno:31;eurodance:23;Europop:14;party:12;electronica:10;blue:10;italian:9;eiffel 65:8;Disco:7;House:7;dance pop:6;trance:5;Guilty Pleasures:5;nostalgia:5;male vocalists:4;1999:4;club:3;fun:3;guilty pleasure:3;00s:3;childhood:3;italo dance:3;electro:3;memories:3;catchy:3;cool:3;90's:3;best:3;earworm:3;positive:3;one hit wonder:3;Italodance:3;blue songs:3;rock:2;classic:2;happy:2;funk:2;funky:2;groovy:2;euro:2;High School:2;top 40:2;Favourites:2;colors:2;lol:2;jecks:2;1990s:2;acoustic rhythm piano:2;old:2;songs I absolutely love:2;eiffel:2;dance favorites:2;Male bands:2;a clear focus on recording studio production:2;Dance 90s:2;kid-safe:2;back in the day:2;i never stopped loving this:2;Songs From My Childhood:2;90 - NINETIES:2;nostalgia in the form of song:2;first song to hear from this band:2;childhood song:2;disturbing high school memories:2;Da Ba Dee:2;piano:2;cheese:2;dance-pop:2;synth pop:2;top:2;rock band:2;8 of 10 stars:2;male vocals:2;sing along:2;10 of 10 stars:2;repetitive melodic phrasing:2;minor key tonality:2;italia:2;vocoders:2;electronica influences:2;italodisco:2;groove based composition:2;unusual vocal sounds:2;disco influences:2;use of techno synths:2;to nie jest kurwa techno:2;teenage years:2;a vocal-centric aesthetic:2;first single i ever bought:2;Rock Band Network:2;songs of 1999:2;summer hit:2;danceable grooves:2;uk number one:2;absolute classic:2;artist - favourite song:2;,blue (da ba dee),eiffel 65
303864.0,rock n roll:100;classic rock:69;Rock and Roll:63;oldies:61;rock:54;rockabilly:29;Elvis Presley:26;50s:24;60s:18;elvis:17;cover:11;pop:8;american:8;Rock  Roll:7;dance:6;blues:6;Blue Suede Shoes:6;rock'n'roll:5;rocknroll:4;legend:4;live:3;Favourites:3;carl perkins:3;Retro:3;covers:3;Rock 'n' Roll:3;rock-n-roll:3;colors:3;kick ass:3;1956:3;presley only:3;songs about blue suede shoes:3;thepelvis:3;classic:2;country:2;favorite songs:2;favorites:2;beautiful:2;male vocalist:2;male vocalists:2;1950s:2;10 of 10 stars:2;6 of 10 stars:2;clothing:2;Rolling Stones Top 500 Songs of All Time:2;Rolling Stone 500 Greatest Songs of All Time:2;The King:2;old favorites:2;carl perkins cover:2;colourful song titles:2;old school dance:2;alinda the lost girl in long stockings: the official soundtrack:2;critically acclaimed song:2;acclaimed music top 3000 bubbling under:2;classic rock n roll:2;they said shoes:2;beh si quelle:2;living las vegas:2;moviendo el bote:2;rockabilly soul:2;slgdm:2;io-a:2;Rockzinho:2;68comeback:2;,blue suede shoes,elvis presley
292982.0,folk:100;singer-songwriter:83;leonard cohen:61;acoustic:55;Mellow:33;melancholy:29;Canadian:20;sad:19;70s:18;melancholic:15;beautiful:13;rock:12;singer songwriter:7;alternative:7;male vocalist:6;male vocalists:6;Cohen:6;1971:5;favorites:5;great lyrics:5;Great Lyricists:5;Love:4;poetry:4;folk rock:4;love song:4;blue:4;Awesome:4;lyrics:4;Famous Blue Raincoat:4;classic rock:3;pop:3;new york:3;blues:3;guitar:3;moody:3;Rainy Day:3;Ballad:3;Favorite:3;singer-songwritergdchill:3;canadiangdchill:3;MetroHadriani Loves this music:3;Consistent Dodo Radio - Flittering:3;classic:3;60s:3;slow:3;romantic:3;winter:3;soft:3;relaxing:3;loved:3;rain:3;best:3;Favourites:3;chillout:2;canada:2;calm:2;folk-rock:2;singersongwriter:2;atmospheric:2;haunting:2;late night:2;oldies:2;Favorite Artists:2;Alternative Folk:2;colors:2;autumn:2;Masterpiece:2;bitter:2;a subtle use of vocal harmony:2;a distinctive male lead vocal:2;Sentimental:2;blau:2;cold and rainy days:2;vocal:2;male:2;chill:2;albums I own:2;epic:2;dark:2;easy listening:2;soft rock:2;Dreamy:2;me:2;peaceful:2;waltz:2;3:2;Alt-country:2;amazing:2;poetic:2;intelligent:2;intimate:2;f:2;great song:2;depressing:2;Singer/Songwriter:2;Heartbreaking:2;depression:2;heartbreak:2;Cantautores:2;relax:2;,famous blue raincoat,leonard cohen
286955.0,indie rock:100;rock:72;indie:62;british:53;britpop:50;alternative rock:40;kasabian:35;alternative:27;electronic:12;chill:10;indie pop:10;UK:8;groovy:8;00s:8;british i like:8;Mellow:7;listen again:7;pop:5;dance:5;2004:5;bass:5;Dreamy:5;electro rock:5;Butcher Blues:5;chillout:4;electronica:4;favorites:4;indietronica:4;psychedelic:4;groove:4;Driving:4;england:4;favourite:4;Psychedelic Rock:4;trippy:4;interesting:4;Favourites:4;2000s:4;electro-indie:4;Air:4;trip-hop:2;seen live:2;sexy:2;downtempo:2;slow:2;urban:2;soft rock:2;blues:2;lounge:2;atmospheric:2;bluesy:2;party:2;good shit:2;Best of 2004:2;relaxing:2;fun:2;not bad:2;brit rock:2;cool:2;male vocalist:2;male vocalists:2;best song ever:2;Favorite:2;chill out:2;english:2;drugs:2;import:2;8 of 10 stars:2;9 of 10 stars:2;2010:2;horny:2;trip rock:2;FUCKING AWESOME:2;radio paradise:2;radioparadise:2;personal favourites:2;nonsense:2;on my ipod:2;watch:2;seventies:2;LOVE LOVE LOVE:2;Brit:2;silent:2;happiness:2;oh:2;Leicester:2;I sing this in my car:2;electronic rock:2;shite:2;Brit-pop:2;bassline:2;general rock:2;lazy:2;nyfiken:2;my music:2;music I like:2;Favorite songs ever:2;VivaNOLA 1:2;My Favorites:2;listenmore:2;,butcher blues,kasabian
